datetime,demand,hour,day_of_week,is_weekend,event,demandH1,demandH2,demandH3,hour_sin,hour_cos,minutes,hour^2,hour^3,demand24HAgo,demand7HAgo,h_0.0,h_1.0,h_2.0,h_3.0,h_4.0,h_5.0,h_6.0,h_7.0,h_8.0,h_9.0,h_10.0,h_11.0,h_12.0,h_13.0,h_14.0,h_15.0,h_16.0,h_17.0,h_18.0,h_19.0,h_20.0,h_21.0,h_22.0,h_23.0,h_0.0_weekend,h_1.0_weekend,h_2.0_weekend,h_3.0_weekend,h_4.0_weekend,h_5.0_weekend,h_6.0_weekend,h_7.0_weekend,h_8.0_weekend,h_9.0_weekend,h_10.0_weekend,h_11.0_weekend,h_12.0_weekend,h_13.0_weekend,h_14.0_weekend,h_15.0_weekend,h_16.0_weekend,h_17.0_weekend,h_18.0_weekend,h_19.0_weekend,h_20.0_weekend,h_21.0_weekend,h_22.0_weekend,h_23.0_weekend,rush,prediction_linear
2021-04-14 13:00:00,0,13.0,2,0,0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,780,608400,474552000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426.853871783288
2021-04-14 14:00:00,0,14.0,2,0,0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,840,705600,592704000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2164.074863083915
2021-04-14 15:00:00,0,15.0,2,0,0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,900,810000,729000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024.562407945056
2021-04-14 16:00:00,0,16.0,2,0,0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,960,921600,884736000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651.5180348893568
2021-04-14 17:00:00,0,17.0,2,0,0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,1020,1040400,1061208000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2030.9550463403034
2021-04-14 18:00:00,0,18.0,2,0,0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,1080,1166400,1259712000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3005.1965178788605
2021-04-14 19:00:00,0,19.0,2,0,0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,1140,1299600,1481544000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2488.9151490530185
2021-04-14 20:00:00,0,20.0,2,0,0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,1200,1440000,1728000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1317.6419546799011
2021-04-14 21:00:00,0,21.0,2,0,0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,1260,1587600,2000376000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1455.767303304633
2021-04-14 22:00:00,0,22.0,2,0,0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,1320,1742400,-1994999296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-444.66337682109713
2021-04-14 23:00:00,0,23.0,2,0,0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,1380,1904400,-1666895296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-860.5022363181392
2021-04-15 00:00:00,0,0.0,3,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-664.3466260693531
2021-04-15 01:00:00,0,1.0,3,0,0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,60,3600,216000,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-799.3593176888644
2021-04-15 02:00:00,0,2.0,3,0,0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,120,14400,1728000,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302.57908514608926
2021-04-15 03:00:00,0,3.0,3,0,0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,180,32400,5832000,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75.28298693371903
2021-04-15 04:00:00,0,4.0,3,0,0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,240,57600,13824000,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.69279564215
2021-04-15 05:00:00,0,5.0,3,0,0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,300,90000,27000000,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563.5136792901912
2021-04-15 06:00:00,0,6.0,3,0,0,0.0,0.0,0.0,1.0,6.123233995736766e-17,360,129600,46656000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717.326966277725
2021-04-15 07:00:00,0,7.0,3,0,0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,420,176400,74088000,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10973.046246854094
2021-04-15 08:00:00,0,8.0,3,0,0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,480,230400,110592000,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9104.68248105965
2021-04-15 09:00:00,0,9.0,3,0,0,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,540,291600,157464000,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-484.7036253207866
2021-04-15 10:00:00,0,10.0,3,0,0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,600,360000,216000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-215.62693954665428
2021-04-15 11:00:00,0,11.0,3,0,0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,660,435600,287496000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.8875466294776
2021-04-15 12:00:00,0,12.0,3,0,0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,720,518400,373248000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857.50051682437
2021-04-15 13:00:00,0,13.0,3,0,0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,780,608400,474552000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426.853871783288
2021-04-15 14:00:00,0,14.0,3,0,0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,840,705600,592704000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2164.074863083915
2021-04-15 15:00:00,0,15.0,3,0,0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,900,810000,729000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024.562407945056
2021-04-15 16:00:00,0,16.0,3,0,0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,960,921600,884736000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651.5180348893568
2021-04-15 17:00:00,0,17.0,3,0,0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,1020,1040400,1061208000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2030.9550463403034
2021-04-15 18:00:00,0,18.0,3,0,0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,1080,1166400,1259712000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3005.1965178788605
2021-04-15 19:00:00,0,19.0,3,0,0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,1140,1299600,1481544000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2488.9151490530185
2021-04-15 20:00:00,0,20.0,3,0,0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,1200,1440000,1728000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1317.6419546799011
2021-04-15 21:00:00,0,21.0,3,0,0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,1260,1587600,2000376000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1455.767303304633
2021-04-15 22:00:00,0,22.0,3,0,0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,1320,1742400,-1994999296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-444.66337682109713
2021-04-15 23:00:00,0,23.0,3,0,0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,1380,1904400,-1666895296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-860.5022363181392
2021-04-16 00:00:00,0,0.0,4,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-664.3466260693531
2021-04-16 01:00:00,0,1.0,4,0,0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,60,3600,216000,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-799.3593176888644
2021-04-16 02:00:00,0,2.0,4,0,1,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,120,14400,1728000,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-379.8002581807973
2021-04-16 03:00:00,0,3.0,4,0,1,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,180,32400,5832000,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-152.50415996842708
2021-04-16 04:00:00,0,4.0,4,0,0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,240,57600,13824000,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.69279564215
2021-04-16 05:00:00,0,5.0,4,0,0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,300,90000,27000000,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563.5136792901912
2021-04-16 06:00:00,0,6.0,4,0,0,0.0,0.0,0.0,1.0,6.123233995736766e-17,360,129600,46656000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717.326966277725
2021-04-16 07:00:00,0,7.0,4,0,1,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,420,176400,74088000,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10895.825073819386
2021-04-16 08:00:00,0,8.0,4,0,0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,480,230400,110592000,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9104.68248105965
2021-04-16 09:00:00,0,9.0,4,0,1,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,540,291600,157464000,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-561.9247983554947
2021-04-16 10:00:00,0,10.0,4,0,0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,600,360000,216000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-215.62693954665428
2021-04-16 11:00:00,0,11.0,4,0,0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,660,435600,287496000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.8875466294776
2021-04-16 12:00:00,0,12.0,4,0,0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,720,518400,373248000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857.50051682437
2021-04-16 13:00:00,0,13.0,4,0,0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,780,608400,474552000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4426.853871783288
2021-04-16 14:00:00,0,14.0,4,0,0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,840,705600,592704000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2164.074863083915
2021-04-16 15:00:00,0,15.0,4,0,0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,900,810000,729000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024.562407945056
2021-04-16 16:00:00,0,16.0,4,0,0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,960,921600,884736000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651.5180348893568
2021-04-16 17:00:00,0,17.0,4,0,0,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,1020,1040400,1061208000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2030.9550463403034
2021-04-16 18:00:00,0,18.0,4,0,0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,1080,1166400,1259712000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3005.1965178788605
2021-04-16 19:00:00,0,19.0,4,0,0,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,1140,1299600,1481544000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2488.9151490530185
2021-04-16 20:00:00,0,20.0,4,0,0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,1200,1440000,1728000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1317.6419546799011
2021-04-16 21:00:00,0,21.0,4,0,0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,1260,1587600,2000376000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1455.767303304633
2021-04-16 22:00:00,0,22.0,4,0,0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,1320,1742400,-1994999296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-444.66337682109713
2021-04-16 23:00:00,0,23.0,4,0,0,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,1380,1904400,-1666895296,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-860.5022363181392
2021-04-17 00:00:00,0,0.0,5,1,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1576.2518389694978
2021-04-17 01:00:00,0,1.0,5,1,0,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,60,3600,216000,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-540.2051920846309
2021-04-17 02:00:00,0,2.0,5,1,0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,120,14400,1728000,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-215.49636935320314
2021-04-17 03:00:00,0,3.0,5,1,0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,180,32400,5832000,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.143532196260708
2021-04-17 04:00:00,0,4.0,5,1,0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,240,57600,13824000,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.6385489808239
2021-04-17 05:00:00,0,5.0,5,1,0,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,300,90000,27000000,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.05649059327516
2021-04-17 06:00:00,0,6.0,5,1,1,0.0,0.0,0.0,1.0,6.123233995736766e-17,360,129600,46656000,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1202.3666638182485
2021-04-17 07:00:00,0,7.0,5,1,0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,420,176400,74088000,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2447.5538155303675
2021-04-17 08:00:00,0,8.0,5,1,0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,480,230400,110592000,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-229.96109455481565
2021-04-17 09:00:00,0,9.0,5,1,0,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,540,291600,157464000,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.4986439510519
2021-04-17 10:00:00,0,10.0,5,1,0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,600,360000,216000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.860109445576
2021-04-17 11:00:00,0,11.0,5,1,0,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,660,435600,287496000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121.88290028024323
2021-04-17 12:00:00,0,12.0,5,1,0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,720,518400,373248000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-773.6469501080423
2021-04-17 13:00:00,0,13.0,5,1,0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,780,608400,474552000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1094.7293199765513
2021-04-17 14:00:00,0,14.0,5,1,0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,840,705600,592704000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-542.1694708157952
2021-04-17 15:00:00,0,15.0,5,1,0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,900,810000,729000000,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1531.230093631572
